Place,timestamp,Murder,Robbery,wheeler theft,Assault,Kidnap,Latitude,Longitude
"Forties Hospital And, Jaggi Circle, Arekere, BG Road, Bengaluru City",03-03-2020 00:15,0,1,0,0,0,12.894594,77.59806
"House. Near 3rd Cross, Lakshmi Layout, Arekere Maico Layout, Bengaluru City",28-02-2020 08:00,1,0,0,0,0,12.887819,77.589648
"House No Not Known, 2nd Cross, Vivekananda Colony, puttenahalli, JP Nagara
7th Phase, Bengaluru City,",28-02-2020 22:30,0,0,1,0,0,12.903894,77.575222
"Shankarappa House, Opp Banashakari miltry Hotel,, Near Puttenahalli Bus Stop,
JP Nagara 7th Phase, Bengaluru City,",07-03-2020 20:40,0,1,0,0,0,12.897128,77.585597
"NO 525 GANESHA TEMPLE ROAD 4TH CROSS, SHANIMHHMA ROAD
KOTHNOORU DINNE, Bengaluru City",28-02-2020 16:00,0,1,0,0,0,12.877897,77.583659
"NO 08, 4th Cross, 2nd Main,, Gururagavendra Layout, JP Nagara 7th Phase,
Bengaluru City",01-03-2020 16:40,1,0,0,0,0,12892865,77.577889
"Near Nandhini Hotel, JP Nagara 6th Phase, Bengaluru City,",01-03-2020 15:15,0,1,0,0,0,12.893382,77.577596
"NO 36 22ND MAIN 1ST CROSS, VINAYAKA NAGARA 5TH PHASE, Bengaluru
City",01-03-2020 12:00,0,0,1,0,0,12.900451,77.587543
"NO 184, 3rd Cross, 3rd Main, PANDURANGA NAGARA, Bengaluru City",05-03-2020 19:10,0,0,1,0,0,12.894823,77.59349
"NO 86 3RD CROSS 3RD MAIN OPP DEEPA APARTMENT, MANJUNHA LAY
OUT BG ROAD, Bengaluru City",28-02-2020 19:05,0,1,0,0,0,12.890461,77.589768
"NO 62 15TH CROSS 15TH MAIN, VINAYAKA LAY OUT 5TH PHASE JP NAGAR,
Bengaluru City,",05-03-2020 22:20,1,0,0,0,0,12.900451,77.587543
"ACCUSED HOUSE PUTTENAHALLI, JP NAGARA 7TH PHASE, Bengaluru
City,",07-03-2020 12:20,0,0,0,1,0,12.893735,77.578614
"IN FRONT OF COFFEE DAY 4TH BLOCK, JAYANAGARA, Bengaluru City",07-03-2020 13:35,0,0,1,0,0,12.926562,77.583264
"NO 76 3RD MAIN ROAD, GURURAGHAVENDRA NAGAR JP NAGAR 7TH
PHASE, Bengaluru City,",28-02-2020 01:30,0,0,1,0,0,12892865,77.577889
"FROM HOUSE NO-331, SAFIRE CORNER,, 18TH CROSS, JP NAGARA 5TH
PHASE, Bengaluru City",03-03-2020 15:30,0,0,1,0,0,12.902374,77.597165
"NO-23, 1ST MAIN, ARAKERE MICO LAYOUT, B.G ROAD, Bengaluru City",06-03-2020 20:30,0,1,0,0,0,12.889403,77.590344
"NO-39, 4TH CROSS, 22ND MAIN, VINAYAKA NAGARA, JP NAGARA 5TH
PGASE, Bengaluru City",28-02-2020 16:00,0,1,0,0,0,12.900451,77.587543
NO-.40 11TH MAIN CHANDRA NAGAR K S LAYOUT BANGALORE- 78,07-03-2020 13:00,0,0,1,0,0,12.89281339,77.56663005
NEAR DAYANANDA COLLEGE NEAR SARAKKI ROAD K S LAYOUT,05-03-2020 14:25,0,1,0,0,0,12.89281339,77.56663005
"NO- 4205., 49 TH MAIN, K S LAYOUT BANGALORE",06-03-2020 15:30,0,0,1,0,0,12.905037,77.560909
"NO-3/11, 2ND FLOOR 1ST CROSS, RAMAKRISHNA NAGAR BANGALORE",05-03-2020 14:00,0,1,0,0,0,12.89281339,
"NO-37,11TH CROSS ,MINAJ NAGAR BANGALORE",05-03-2020 19:10,1,0,0,0,0,12.910991,77.561872
"NO-3830 ,14TH CROSS, 50FEET ROAD K S LAYOUT",05-03-2020 14:55,0,1,0,0,0,12.904553,77.560433
"NO-55/56 1 ST CROSS NEAR LAKSHMI BAR ,HOSANTPUR VASANTHPUR ,MAIN ROAD",04-03-2020 22:00,0,1,0,0,0,12.893906,77.556449
"NO.NILL, NEAR BSK TEMPLE, KANAKAPUR MAIN ROAD, BENGALURU",05-03-2020 19:45,1,0,0,0,0,12.902361,77.56838
"NO.NILL, 4TH CROSS, BEHIND OF THE SARABANDE PALYA MASIDI,BANASHANKARI",07-03-2020 12:50,0,1,0,0,0,12.9157553,77.571373
"NO- 103, SARABANDE PALYA, BSK TEMPLE, BANGLORE-78",28-02-2020 15:30,0,0,1,0,0,12.9157553,77.571373
"NEAR DS COLLEGE, KS LAYOUT, BANGLORE",07-03-2020 12:20,0,0,1,0,0,12.904553,77.560433
"NO- 250, NEAR BALEKAYI MANDI , SARAKKI, BANGLORE",28-02-2020 14:15,0,1,0,0,0,12.9116,77.572476
"NEAR GANESHA TEMPLE, BIKASHI PURA, BANGLORE",03-03-2020 23:10,1,0,0,0,0,12.893906,77.556449
"NO- 188/A, 5TH MAIN, MINAZ NAGAR, KS LAYOUT",07-03-2020 16:15,1,0,0,0,0,12.910991,77.561872
"NO- 03, 2DN CROSS, NEAR YALLAMMA TEMPLE ROAD, ILIYAZ NAGAR.",03-03-2020 14:10,0,0,1,0,0,12.894779,77.562256
"NO- 426, 11TH CROSS, ILIYAZ NAGAR, KS LAYOUT",06-03-2020 11:30,0,1,0,0,0,12.906422,77.570394
"NO -35,Y V ANNAYYA ROAD MARAPPA GURDEN YELLACHENHALLI BANGALORE -78",05-03-2020 21:00,0,0,1,0,0,12.893906,77.556449
"NO-209,SHIN ALLIKA APORMENT YELLACHANAHALLI BANGALORE",28-02-2020 08:00,0,0,0,1,0,12.898577,77.569538
"NO-56/A,4/A CROSS,ILIYAS NAGAR, J P NAGAR POST BANGALORE -78",04-03-2020 18:00,0,0,0,1,0,12.906422,77.570394
"NO -1120 6TH CROSS, BDA LAYOUT VITTAL NAGAR BANGALORE",28-02-2020 10:15,1,0,0,0,0,12.90237,77.55504
"NEAR LAKSHMI VALLABHA KLYAN MANTAPA VASANTHPUR MAIN ROAD K K CROSS,BANGALORE",05-03-2020 10:00,0,1,0,0,0,12.893906,77.556449
"NO-NIL,7TH CROSS NAIDU LAYOUT VASANTHPUR LAYOUT BANGALORE",07-03-2020 18:00,0,1,0,0,0,12.893906,77.556449
"NO -19 ,12 TH CROSS, BENDRE NAGAR BANGALORE",05-03-2020 07:30,1,0,0,0,0,12.91267,77.562103
"NO 16 ,3RD CROSS SHRAMA ROAD KASHI NAGAR YELLACHENHALLI BANGALORE",06-03-2020 15:20,0,1,0,0,0,12.900415,77.569332
NEAR VENKESHVAR TEMPLE YELLECHENHALLI BANGALORE,28-02-2020 14:25,0,1,0,0,0,12.900415,77.569332
"NO-4396,4TH CROSS,RAJYOTHSTAV NAGAR K S LAYOUT BANGALORE",07-03-2020 18:00,1,0,0,0,0,12.904553,77.560433
"NO-16/1 ,15TH CROSS BENDRE NAGAR BANASHANKARI BANGALORE",07-03-2020 00:35,0,1,0,0,0,12.91267,77.562103
"NO- 59, RAJESHWARI LAYOUT, YALACHENA HALLI, BANGLORE",04-03-2020 13:40,1,0,0,0,0,12.894779,77.562256
"NO- 3006, 6TH CROSS, NEAR WER TANK, KS LAYOUT",07-03-2020 12:20,1,0,0,0,0,12.904553,77.560433
"NO- 2630, 5TH MAIN, NEAR 108 GANESH TEMPLE, KS LAYOUT",07-03-2020 18:00,0,1,0,0,0,12.904553,77.560433
"NO- NILL, 3RD FLOOR, VIVEKANANADA COLONY, KANAKAPURA MAIN, BANGLORE",07-03-2020 03:50,0,1,0,0,0,12.902361,77.56838
"NO- NILL, FOOT BH GOBI SHOP, BIKASHI PURA MAIN ROAD, ISRO LAYOUT, KS LAYOUT",01-03-2020 11:45,1,0,0,0,0,12.896566,77.557231
"NO- 3031, 5TH CROSS, 2ND MAIN, NEAR WER TANK, KS LAYOUT,",04-03-2020 21:00,0,0,1,0,0,12.904553,77.560433
"NEAR OM SHKTHI TEMPLE, CHANDRA NAGAR, KS LAYOUT",03-03-2020 11:20,0,0,1,0,0,12.89281339,77.56663005
"NO- NILL, MANTHRA GARMENTS, KASHI NAGAR, YALACHENA HALLI, BANGLORE",28-02-2020 22:10,0,1,0,0,0,12.894779,77.562256
"NO- 1081, 42TH CROSS, NEAR LAVAKUSHA PARK, KS LAYOUT",01-03-2020 12:05,1,0,0,0,0,12.904553,77.560433
"NO- 733, 10TH CROSS, PRAGHI PURA, KS LAYOUT",01-03-2020 12:05,0,0,1,0,0,12.9157553,77.571373
"NO- 16, 1ST CROSS ,JHBCS LAYOUT, KS LAYOUT",04-03-2020 13:40,1,0,0,0,0,12.910991,77.561872
"NO- NILL, FOOT BH PETRIL BUNK K SLAYOUT 1ST STAGE",28-02-2020 10:15,0,0,1,0,0,12.904553,77.560433
"NO- 3006, 6TH CROSS, NEAR WER TANK, KS LAYOUT",05-03-2020 12:10,0,0,1,0,0,12.904553,77.560433
"BEHIND JNANAMADIRA SCHOOL, FHYAZBAD, ILIYAZ NAGAR, KS LAYOUT",01-03-2020 14:20,0,1,0,0,0,12.906422,77.570394
"NO- 255, NEAR 15 E BUS STOP, KS LAYOUT 1ST STAGE",03-03-2020 22:50,0,1,0,0,0,12.902556,77.562012
"SARAKKI MARKET, KANAKAPURA MAIN, BANGLORE",01-03-2020 22:35,0,1,0,0,0,12.9116,77.572476
"NO- 67/1, 1ST MAIN, 5TH CROSS, PIPELINE, UMARBAG LAYOUT",7/3/2020 17.28,1,0,0,0,0,12.9157553,77.571373
"NO-310, 5TH CROSS, NEAR BDA OFFICE, PRAGHI PURA, BANGLORE",05-03-2020 19:45,0,0,1,0,0,12.9157553,77.571373
"NO- 320, 7TH MAIN, 10TH CROSS, KASHI NAGAR, YALACHENA HALLI, BANGLORE",05-03-2020 21:00,0,0,1,0,0,12.894779,77.562256
"NO- 54, PIPELINE ROAD, MUNIYAPPA LAYOUT, ILIA0",06-03-2020 01:35,0,1,0,0,0,12.906422,77.570394
"NO-NILL, 2ND CROSS, MANGO GARDEDN KONANAKUNTE CROSS,",04-03-2020 18:00,0,1,0,0,0,12.892905,77.561042
"NO- 14, 14TH CROSS, SB PURA MAIN, BENDRE NAGAR,",28-02-2020 19:00,1,0,0,0,0,12.91267,77.562103
"NO- 490, BEHIND BSK TEMPLE, HARI COLONY, SARABANDE PALYA, BANGLORE",07-03-2020 16:00,0,1,0,0,0,12.9157553,77.571373
"NO- 331, 9TH CROSS, PRAGHI PURA, B-70",03-03-2020 21:20,1,0,0,0,0,12.9157553,77.571373
"NO- NILL SBM INDIA LIMITED, NO- 132/52, GD HOUSE, SB PURA MAIN, BAGNLORE",01-03-2020 12:00,0,0,1,0,0,12.910581,77.558642
"NO- 217, 2ND CROSS, 6TH CROSS, SARABANDE PALYA, BSK",07-03-2020 21:05,1,0,0,0,0,12.9157553,77.571373
"NO- NILL, INFRONT OF SHOP PIPE LINE ROAD, KS LAYOUT 1ST STAGE",05-03-2020 21:40,0,1,0,0,0,12.904531,77.565234
"NO- NILL, NALANDA FASHION, NEAR DELHI PUBLIC YALACEHNA HALLI",01-03-2020 15:25,0,0,0,1,0,12.894779,77.562256
"NO-NILL, 15TH CROSS, 49TH MAIN, KS LAYOUT",28-02-2020 15:40,0,1,0,0,0,12.904553,77.560433
"NO-NILL, 40 FEET ROAD, FHYAZA MASEEDI, KANAKA NAGAR, JP NAGAR",07-03-2020 18:00,1,0,0,0,0,12.902361,77.56838
"NO- NILL, RMS COLLEGE, METRO CASH AND CARRY NEAR YALACHENA HALLI",01-03-2020 18:35,0,1,0,0,0,12.894779,77.562256
"NO- 3/B, 1ST CROSS, PRAGHI PURA BSK 2ND STAGE",01-03-2020 18:35,0,0,0,1,0,12.9157553,77.571373
"NO-3416, 8TH MAIN, 8TH CROSS, KS LAYOUT 2ND STAGE,",01-03-2020 22:20,0,0,1,0,0,12.904553,77.560433
"NEAR RAMA MANDEERA YALACHENA HALLI, BANGLORE,",01-03-2020 08:55,0,0,1,0,0,12.894779,77.562256
"NO- 21, 3RD MAIN, 3RD CROSS, RAMAKRISHNA NAGAR, JP NAGAR",03-03-2020 21:20,0,1,0,0,0,12.89281339,77.56663005
"NO- 208, 14TH CROSS, 15 E BUS STOP, KS LAYOUT",07-03-2020 23:45,0,0,0,1,0,12.904553,77.560433
"NO- 07/08, CHETHAN APPERALLS, NANJAPPA LAYOUT, JC INDUSTRIAL AREA,",01-03-2020 17:20,0,1,0,0,0,12.894779,77.562256
"NO- 39, 7TH CROSS,RAMAKRISHNA NAGAR, KANAKAPURA MAIN, NEAR POST OFFICE, BANGLORE",03-03-2020 17:50,0,0,1,0,0,12.89281339,77.56663005
"NO- NILL, NEAR MASEEDI, NEAR MANJUNHA BAR, MUNESHWARA TEMPLE, SARABANDE PALYA, BSK",01-03-2020 15:25,0,1,0,0,0,12.9157553,77.571373
"On Road, Erannagudde, Girinagara, BSK 3rd stage, Bengaluru City, Karnaka,
560085",06-03-2020 13:45,0,0,0,1,0,12.941058,77.538891
"#01, 1st main,, Hosakerehalli, BSK 3rd stage, Bengaluru City, Karnaka, 560085",28-02-2020 23:50,1,0,0,0,0,12.930253,77.539685
"Aden School, Hosakerehalli cross, Girinagara, BSK 3rd stage, Bengaluru City,
Karnaka, 560085",28-02-2020 19:20,0,1,0,0,0,12.932605,77.545341
"No.1593, 3rd main,, Girinagar 1st phase, Bengaluru City, Karnaka, 560085",28-02-2020 14:15,0,1,0,0,0,,
"#348, 1st cross, Avalahalli New BDA Layout, BSK 3rd stage, Bengaluru City,
Karnaka, 560085",01-03-2020 15:25,1,0,0,0,0,12.942079,77.544154
"#nil, Near Jagannha House, Veerabhadranagar, BSK 3rd Stage, Bengaluru City,
Karnaka, 560085",03-03-2020 03:15,0,1,0,0,0,12.93796,77.536465
"ON ROAD NEAR MLE SCHOOL MUNESHWARA BLOCK, GIRINAGARA,
Bengaluru City, Karnaka, 560085",06-03-2020 15:20,0,0,1,0,0,,
"#227, 7th main,, Nagendra Block, BSK 1st stage, Bengaluru City, Karnaka,
560050",28-02-2020 17:00,1,0,0,0,0,12.943504,77.551545
"#163/2, 1st cross, Valmiki Nagar,Sapthagiri Layout, Hosakerehalli, BSK 3rd stage,
Bengaluru City, Karnaka, 560085",28-02-2020 03:00,0,1,0,0,0,12.921688,77.535582
"NO-233, 4TH CROSS, 4TH MAIN, VEERABHADRA NAGARA, Bengaluru City,
Karnaka, 560085",01-03-2020 08:55,0,1,0,0,0,,
"NO.351, 9TH CORSS, K.B.COLONY,, ERANNAGUDDE, GIRINGR, Bengaluru
City, Karnaka",05-03-2020 23:00,1,0,0,0,0,,
"#347, 1st Cross, Avalahalli BDA Layout, BSK 3rd stage, Bengaluru City,
Karnaka, 560085",03-03-2020 17:50,0,0,1,0,0,12.942908,77.538157
"Vijaya Bharhi School, 12th Cross, Girinagar 2nd Phase, BSK 3rd stage,
Bengaluru City, Karnaka, 560085",01-03-2020 16:40,0,0,1,0,0,12.941531,77.540823
"9th Cross Road, VHBCS Layout, Girinagar 4th phase, bsk 3rd stage, Bengaluru
City, Karnaka, 560085",04-03-2020 22:00,1,0,0,0,0,12.934989,77.551589
"Infront of #105, 2nd main, Hrushikeshnagar, Hosakerehalli, BSK 3rd stage,
Bengaluru City, Karnaka, 560085",07-03-2020 00:35,0,1,0,0,0,12.928223,77.535324
"Eligare shaine Apartment, 4th Cross,, Near Seetha Circle, Nagendra Block,
Bengaluru City, Karnaka, 560050",28-02-2020 19:30,0,1,0,0,0,12.938646,77.549677
"NO.21, 12TH CROSS, 9TH MAIN, 50 FEET ROAD, NEAR GIRINAGARA BDA
PARK, Bengaluru City, Karnaka, 560085",07-03-2020 20:40,1,0,0,0,0,12.943098,77.542106
"#101, Muneshwara Nagar, Hosakerehalli, BSK 3rd stage, Bengaluru City,
Karnaka, 560085",28-02-2020 11:00,0,0,1,0,0,12.928169,77.536215
"No.04, 4th cross, 5th main, Hosakerehalli, BSK 3rd stage, Bengaluru City,
Karnaka, 560085",07-03-2020 03:50,0,1,0,0,0,12.929142,77.540449
"NO 138 CHAMUNDI NAGAR, GIRINAGAR, Bengaluru City, Karnaka, 560085",01-03-2020 01:45,0,0,1,0,0,12.93629,77.539916
"FROM TA PRAMOUNT APPARTMENTS, SAPTHAGIRI LAYOUT, BSK 3RD
STGAE, Bengaluru City, Karnaka, 560085",06-03-2020 14:30,0,0,1,0,0,12.922056,77.537204
"NO.60, 1ST CROSS, SRIRANGA NAGARA, BSK 3RD STAGE, Bengaluru City,
Karnaka, 560085",01-03-2020 19:50,0,0,1,0,0,12.768354,77.549231
"1st main road, DTREYA NAGAR, Bengaluru City, Karnaka, 560085",01-03-2020 15:15,0,0,1,0,0,12.930393,77.542147
"NEAR PUSHPANJALI PARK, GIRINAGAR 1ST PHASE, BSK 3RD STAGE,
Bengaluru City, Karnaka, 560085",07-03-2020 12:10,0,0,1,0,0,12.93423,77.543063
"NEAR VIJAYA BHARI SCHOOL, 11TH CROSS, GIRINAGAR, BSK 3RD
STAGE, Bengaluru City, Karnaka, 560085",03-03-2020 00:15,1,0,0,0,0,12.941407,77.540401
"NO 162/1 18TH MAIN 18TH CROSS BIHIND VENKESHWARA,
MUNESHWARA BLOCK, Bengaluru City, Karnaka, 560085",01-03-2020 22:30,0,0,1,0,0,12.946259,77.544006
"No 301, 8th cross, Chamundinagara, Girinagara bsk 3rd stage, Bengaluru City,
Karnaka, 560085",28-02-2020 03:30,1,0,0,0,0,12.936859,77.539964
"NO E-255 HOSAKEREHALLI K E B QUARTES, HOSAKEREHALLI BSK 3RD
STAGE, Bengaluru City, Karnaka, 560085",03-03-2020 03:15,0,0,1,0,0,12.943885,77.54317
"NO.351, 9TH CROSS, ERANNAGUDDE GIRINAGAR BSK 3RD STAGE,
Bengaluru City, Karnaka, 560085",04-03-2020 14:30,0,0,1,0,0,,
"NO-342, 6TH CROSS,, VEERABADRANAGAR BSK 3RD STAGE, Bengaluru City,
Karnaka, 560085",28-02-2020 11:00,0,0,1,0,0,12.937898,77.535541
"VISHWABHARTHI HIGH SCHOOL 100 FEET ROAD, HOSAKEREHALLI BSK
3RD STAGE, Bengaluru City, Karnaka, 560085",28-02-2020 01:30,0,1,0,0,0,12.931612.,77.541536
"NO 65. 3RD CROSS,, VEERABADHRANAGARA, HOSAKEREHALLI, Bengaluru
City, Karnaka, 560085",03-03-2020 22:50,0,1,0,0,0,,
"GOVT SHCOOL VEERABHADRA NAGAR, VEERABHADRA NAGAR, Bengaluru
City, Karnaka, 560085",03-03-2020 20:05,0,0,1,0,0,12.938148,77.534806
"NO-892, 8TH CROSS, 2ND PHASE, GIRINAGAR BSK 3RD STAGE, Bengaluru
City, Karnaka, 560085",05-03-2020 14:55,1,0,0,0,0,,
"NO 123 2ND CROSS SHARADA SEVASHRAMA ROAD, VEERABHADRA
NGAGAR, Bengaluru City, Karnaka, 560085",07-03-2020 13:35,0,0,1,0,0,12.938312,77.536783
"NO 3 50 FEET ROAD BSK 1ST STAGE GIRINAGAR, AVALAHALLI, Bengaluru
City, Karnaka, 560050",03-01-2020 16:30,0,1,0,0,0,12.943145,77.545449
"NO 309, 1ST CROSS VIDYANAGAR, BSK 3RD STAGE VIDYA NAGAR,
Bengaluru City, Karnaka, 560085",28-02-2020 18:00,0,0,1,0,0,12.931922,77.543705
"KEREKODI MAIN ROAD, DESOZA NAGAR, Bengaluru City, Karnaka, 560085",01-03-2020 15:20,0,0,1,0,0,12.929536,77.534776
"P E S COLLAGE BUS STAND 100 FEET RING ROAD, HOSAKEREHALLI BSK
3RD STAGE, Bengaluru City, Karnaka, 560085",04-03-2020 08:00,0,0,1,0,0,12.939643,77.535322
"IN FRONT OF JNANA DEEPTHI SCHOOL, AVALAHALLI BSK 3RD STAGE,
Bengaluru City, Karnaka, 560085",01-03-2020 18:25,1,0,0,0,0,12.943788,77.541996
"NO 351 6TH CROSS 6TH MAIN, NAGENDRA BLOCK, Bengaluru City,
Karnaka, 560050",28-02-2020 01:00,0,1,0,0,0,12.94098,77.551554
"No-18, 12th cross Mukamkbika nagar, HOSAKEREHALLI BSK 3RD STAGE,
Bengaluru City, Karnaka, 560085",28-02-2020 00:00,0,0,1,0,0,12.925814,77.537995
"No. 30/9, Ragavendra colony, Sameerpura, chamarajpet, Ban-18",07-03-2020 20:40,0,0,1,0,0,77.563213,12.953436
"NO. B-84, 1st Cross, Sameerpura, kg nagar, bangalore,",28-02-2020 21:15,0,0,1,0,0,77.561639,12.953286
"No.11, 2nd main nanjambha agrahara , chamarajpet, ban-18",07-03-2020 23:45,0,1,0,0,0,77.55926598,12.95689834
"No.111, RK mt, kg nagar, bangalore.",01-03-2020 22:35,0,0,0,1,0,77.5643001,12.95046684
"No.92, 4th main, RK mt, kg nagar, bangalore.",01-03-2020 15:20,1,0,0,0,0,77.5643001,12.95046684
"No.27/8, sameerpura, 2nd cross, kg nagar, bangalore.",28-02-2020 20:30,1,0,0,0,0,,
"NO.31 5th main, nanjappa block, chamarajpet, ban-19",03-03-2020 22:50,1,0,0,0,0,,
"NO. 99, 11th cross, 5th main, nanjambha agrhara, chamarajpet, ban-18",01-03-2020 12:20,0,0,1,0,0,,
"No.165, AK colony, Near ganesh park, sameerpura, kg nagarm bangalore",06-03-2020 10:10,0,0,1,0,0,12.94655,77.561969
"NO. 206, near venkesh temple, bhavani nagar, kg nagar bangalore.",05-03-2020 15:40,0,0,0,1,0,,
"NO.137, 5th main, 8th cross, nanjambha agrahara, chamarajpet, bangalore",05-03-2020 23:00,0,1,0,0,0,12.95367,77.55837
"No.208, 2nd cross, 2nd main, DT layout, kg nagar, bangalore.",03-03-2020 11:20,0,0,1,0,0,12.9532,77.562441
"NO. 27, 2nd main, 7th cross, nanjabha agarahara, chamarajpet, bangalore",28-02-2020 15:50,0,0,0,1,0,12.953624,77.558171
"G.G. temple opp, laxmipura, kg nagar, bangalore.",28-02-2020 18:00,1,0,0,0,0,12.94739018,77.57228106
"No.11/1, 2nd main, nanjambha agarahara, chamarajpet, ban-18",04-03-2020 20:00,0,0,0,1,0,12.95331,77.55839
"No208/A, 9th cross, laxmipura, kg nagar, bangalore.",04-03-2020 09:00,0,1,0,0,0,12.94682,77.560151
"No.99 11th cross, 2nd main, nanjambha agarahara, chamarajpet, bangalore.",28-02-2020 19:00,0,1,0,0,0,12.953238,77.557978
"Jenki park near, chamarajpet, bangalore.",28-02-2020 19:00,0,0,1,0,0,12.95151,77.55573
"No.40/20, 6th cross, 5th main, krishnappa layout, Ragavendra colony, chamarajpet, bangalore.",07-03-2020 12:50,0,0,1,0,0,12.9562,77.56349
"Bhandemahakali Temple, bhrundhavana nagar, bangalore-19",28-02-2020 19:00,0,0,0,1,0,,
"No-32, Baisani Enclave, Shankarapuram, B'lore-04",03-03-2020 23:40,0,1,0,0,0,12.95226481,77.56999599
"Uttaradimutt PMK Road, Shankarapuram, B'lore-04",28-02-2020 21:00,1,0,0,0,0,12.94946,77.5713
"Nional College Hostel, PMK Road, Shankarapuram, B'lore-04",28-02-2020 08:40,0,0,1,0,0,,
"Women peace League School, Shankarapuram, B'lore-04",04-03-2020 19:05,0,0,1,0,0,,
"Govt.PU College, PMK Road, Chamarajapet, B-lore",06-03-2020 17:25,0,0,1,0,0,12.95889589,77.57254008
"Near BIT College, vv puram, B-lore",03-03-2020 20:40,1,0,0,0,0,12.96046307,77.57137206
"NEAR jain college, vv puram, b-lore",04-03-2020 08:00,0,0,1,0,0,12.95040859,77.57496634
"No 242, BOSO HOUSE, 4th cross, 4th main, chamarajapet, B-lore",05-03-2020 19:05,0,1,0,0,0,12.95882913,77.57007146
"NEAR jain college, vv puram, b-lore",07-03-2020 20:40,1,0,0,0,0,12.95040859,77.57496634
"No 24/17, 2nd main, parvhipura, B-lore",28-02-2020 19:00,0,0,0,1,0,12.95585076,77.57559967
"No 242, BOSO HOUSE, 4th cross, 4th main, chamarajapet, B-lore",07-03-2020 22:55,0,1,0,0,0,12.96240552,77.57056907
"Vani vilasa hospital, B-lore",03-03-2020 17:40,1,0,0,0,0,12.96170594,77.57113689
"No 242, BOSO HOUSE, 4th cross, 4th main, chamarajapet, B-lore",03-03-2020 20:10,0,1,0,0,0,12.96240552,77.57056907
"No 242, BOSO HOUSE, 4th cross, 4th main, chamarajapet, B-lore",06-03-2020 17:25,0,1,0,0,0,12.95801501,77.56948559
"Play ground, makkala kuta, PMK Road, chamarajapet, B-lore",05-03-2020 06:15,0,1,0,0,0,12.9595545,77.57161241
"House No 22, MMV Road, Mehta sukdev appartment, near jain temple, VV Puram, B-lore",07-03-2020 16:00,0,0,1,0,0,12.95078529,77.57683747
"No 40, HV Lane, 1st main, parvhipura, VV Puram, B-lore",07-03-2020 19:55,0,1,0,0,0,12.95608437,77.57561273
"HouseNo 6, 2nd cross, Hebli venkappa lane, VV Puram, B-lore",05-03-2020 22:20,0,1,0,0,0,12.95585487,77.57783568
"No:867, 6th Main Raghavendra Block, Srinagara, Bengaluru-560050",03-03-2020 16:00,1,0,0,0,0,12.94525,77.55439
"Raghavendra Ma, 12th Main, Srinagara, Bengaluru -560050",07-03-2020 18:00,0,0,1,0,0,12.94757,77.5507
"NO. 523, 4th Main, Bramhaputra Nadi Road, Srinagara, Bengaluru.",07-03-2020 21:20,1,0,0,0,0,12.94735,77.55611
"No. 1/11, Mount Joy Road, Hanumantha Nagara, Bengaluru-560019",03-03-2020 17:40,0,1,0,0,0,12.94223,77.56522
"No-35/37,3rd Main,, Raghavendra Block, Srinagar, Bengaluru-560050",28-02-2020 16:00,0,1,0,0,0,12.94364,77.55295
"Kidz Play Home, Near Kamala Nursing Home, Hanumantha Nagara, Bengaluru-560019",07-03-2020 20:20,0,1,0,0,0,12.94503,77.55863
"No. 700, 4th Main Road,, Raghavendra Block, Srinagara, Bengaluru-560050",03-03-2020 20:05,0,0,1,0,0,12.94319,77.55245
"No. 378/8, 9th Main Road, PipeLine, BSK 1st Stage, Hanumantha Nagara,
Bengaluru-560050",07-03-2020 19:55,0,0,0,1,0,12.93624,77.55372
"No. 172/3, 10th Min, Srinagar, Bengaluru-560050",05-03-2020 03:30,0,0,1,0,0,12.94418,77.55125
"No. 164, Kuvempu Rastriya Indore Stadium,, Shankara Nag Circle, 80 Feet Road, Bengaluru-560050",05-03-2020 13:30,0,1,0,0,0,12.93655,77.5602
"Laksmi Bar, Near Vidyapeeta Circle, Vinayaka nagara, BSK 1st Stage, Bengaluru-560050",04-03-2020 17:00,1,0,0,0,0,12.93576,77.56037
"No:153, 7th Main, 7th CRoss, Srinivasa Nagara, Bengaluru-560050",04-03-2020 22:00,0,0,1,0,0,12.9375,77.55484
"Near No 94/02, 08th Main, 05th Cross,, Mahakavi Vyasa Road, Hanumantha
Nagar, Bengaluru-560050",01-03-2020 15:20,0,1,0,0,0,12.94255,77.56258
"No 11/11, 06th Main, T P Kailasam Road, Hanumantha Nagar, Bengaluru-560019",05-03-2020 14:00,0,1,0,0,0,12.94242,77.56085
"No.7-15/7, Gangamma Temple Street, Vidyapeeta Main Road, BSK 1st Stage,
Bengaluru-560050",28-02-2020 19:00,1,0,0,0,0,12.93524,77.56337
"Near Yallamma Temple, Srinivasa Nagara, Bengaluru-560050",28-02-2020 19:05,0,1,0,0,0,12.93471,77.55548
"No 134, 10th Main, Kalappa Block,, Srinagar, Bengaluru-560050",28-02-2020 17:00,1,0,0,0,0,12.94716,77.55464
"No. 1700, 5th'A' Cross,, BSK 1st Stage, 2nd Block, Bengaluru-560050",06-03-2020 15:20,0,0,0,1,0,12.93943,77.5542
